LOCAL DO TIROTEIO,DATA DO TIROTEIO,HORÁRIO DO TIROTEIO,MORTES?,CIVIS MORTOS,POLICIAIS MORTOS,FERIDOS?,CIVIS FERIDOS,POLICIAIS FERIDOS,OPERAÇÃO POLICIAL?,LATITUDE,LONGITUDE,INDEX
Comunidade Souza Soares Santa Rosa Niterói,2016/07/23,15:16:00,Não Sabe,0,0,Não Sabe,0,0,Sim,-22.8987579346,-43.0985183716,792
Rua Caiçara - Irajá| Rio de Janeiro - RJ| Brasil,2016/07/23,16:25:00,Não Sabe,0,0,Não Sabe,0,0,Não Sabe,-22.8532676697,-43.3259315491,794
Rua Lima Drumond - Váz Lobo| Rio de Janeiro - RJ| Brasil,2016/07/23,16:27:00,Não Sabe,0,0,Não Sabe,0,0,Não Sabe,-22.8608055115,-43.3239250183,795
Tv. Gérson Machado| 1-137 - Váz Lobo,2016/07/23,16:29:00,Não Sabe,0,0,Não Sabe,0,0,Não Sabe,-22.8583145142,-43.3334083557,796
R. Pio XII| 42 - Jardim Nova Marilia
Magé,2016/07/22,17:00:00,Não Sabe,0,0,Sim,0,0,Não,-22.6336555481,-43.0300292969,797
Rua Doná Francisca - Engenho Novo| Rio de Janeiro - RJ| Brasil,2016/07/23,19:03:00,Não Sabe,0,0,Não Sabe,0,0,Não Sabe,-22.9138107300,-43.2767372131,798
Rua Cabuçu - Lins de Vasconcelos| Rio de Janeiro - RJ| Brasil,2016/07/23,19:48:00,Não Sabe,0,0,Não Sabe,0,0,Sim,-22.9337348938,-43.6988296509,799
Rua Expedicionário José Amaro - Vila São Luiz| Duque de Caxias - RJ| Brasil,2016/07/23,07:00:12,Sim,0,0,Não,0,0,Não,-22.7710533142,-43.2920494080,800
R. Lima Drumond| 257-299 - Váz Lobo,2016/07/23,20:18:33,Não Sabe,0,0,Não Sabe,0,0,Sim,-22.8609180450,-43.3227920532,801
Morro da Baiana - Complexo do Alemão| Rio de Janeiro - RJ| Brasil,2016/07/23,21:35:37,Não Sabe,0,0,Não Sabe,0,0,Não Sabe,-22.8580551147,-43.2658348083,802
Av. Sr. do Bonfim| 594-658 - Cidade Sr. do Bonfim| Japeri - RJ| Brasil,2016/07/23,23:38:44,Não Sabe,0,0,Não Sabe,0,0,Não Sabe,-22.6780529022,-43.6085014343,803
Lins de Vasconcelos| Rio de Janeiro - RJ| Brasil,2016/07/23,23:50:00,Não Sabe,0,0,Não Sabe,0,0,Não Sabe,-22.9128704071,-43.2845535278,804
Rua Cinco| Japeri - RJ| Brasil,2016/07/24,00:45:13,Não Sabe,0,0,Não Sabe,0,0,Não Sabe,-22.6889476776,-43.6067237854,805
Rua Joaquim Távora - Icaraí| Niterói - RJ| Brasil,2016/07/24,00:48:00,Não Sabe,0,0,Não Sabe,0,0,Não Sabe,-22.9113712311,-43.1054191589,806
R. Monte Córdova| 498-568 - Jardim Transmontano - Japeri,2016/07/24,00:50:19,Não Sabe,0,0,Não Sabe,0,0,Não Sabe,-22.6709403992,-43.6171684265,807
Av. Antares - Santa Cruz| Rio de Janeiro - RJ| Brasil,2016/07/24,00:51:00,Não Sabe,0,0,Não Sabe,0,0,Não Sabe,-22.9217586517,-43.6634178162,808
R. Jangadeiros| 39 - Ipanema,2016/07/24,03:00:00,Não Sabe,0,0,Não Sabe,0,0,Não Sabe,-22.9836921692,-43.1972389221,809
R. Khartum| 41-95 - Bangu| Rio de Janeiro - RJ| 21852-570| Brasil,2016/07/24,07:25:00,Não Sabe,0,0,Não Sabe,0,0,Não Sabe,-22.8618469238,-43.4911460876,810
Rua Santo Amaro - Glória| Rio de Janeiro - RJ| Brasil,2016/07/24,08:00:33,Não Sabe,0,0,Não Sabe,0,0,Não Sabe,-22.9225749969,-43.1811943054,811
Avenida Dom Hélder Câmara| 1285 - Benfica| Rio de Janeiro - RJ| Brasil,2016/07/24,09:08:29,Não Sabe,0,0,Não Sabe,0,0,Não Sabe,-22.8869590759,-43.2508544922,812
Rua Visconde de Itauna|1330 - Gradim - São Gonçalo,2016/07/23,15:20:00,Sim,1,0,Sim,1,0,Não,-22.8278560638,-43.0902137756,813
Av. Hermínio Aurélio Sampaio| 431-499 - Santa Cruz| Rio de Janeiro - RJ| Brasil,2016/07/24,12:04:00,Não Sabe,0,0,Não Sabe,0,0,Não Sabe,-22.9209747314,-43.6511650085,814
R. Quatorze| 1-29 - Praia Brava (Mambucaba)
Angra dos Reis,2016/07/24,12:50:54,Não Sabe,0,0,Não Sabe,0,0,Não Sabe,-23.0060405731,-44.2958412170,815
Av. Nelson de Oliveira e Silva - Vila Progresso| Niterói - State of Rio de Janeiro| Brazil,2016/07/24,11:31:00,Não Sabe,0,0,Não Sabe,0,0,Não Sabe,-22.9053592682,-43.0417747498,816
Rua dos Araújos - Tijuca| Rio de Janeiro - RJ| Brasil,2016/07/24,20:10:00,Não Sabe,0,0,Não Sabe,0,0,Não Sabe,-22.9263916016,-43.2266998291,818
Rua Hadock Lobo - Tijuca| Rio de Janeiro - RJ| Brasil,2016/07/24,20:23:45,Não Sabe,0,0,Não Sabe,0,0,Não Sabe,-22.9198608398,-43.2153396606,819
Estrada José Rucas| 1040 - Penha,2016/07/24,22:39:00,Não Sabe,0,0,Não Sabe,0,0,Não Sabe,-22.8472251892,-43.2839851379,820
Senador Camará| Rio de Janeiro - RJ 21833-180| Brasil,2016/07/24,03:30:00,Não Sabe,0,0,Não Sabe,0,0,Não Sabe,-22.8803939819,-43.4934387207,823
R. Márcio Vieira de Oliveira| 1881 - Inconfidencia
Nova Iguaçu,2016/07/20,16:30:00,Não,0,0,Sim,1,2,Não,-22.7369747162,-43.5314712524,824
Rua das Laranjeiras - Laranjeiras| Rio de Janeiro - State of Rio de Janeiro| Brazil,2016/07/24,22:46:00,Não Sabe,0,0,Não Sabe,2,0,Não Sabe,-22.9343776703,-43.1873283386,825
Rua Aratangi - Coelho Neto| Rio de Janeiro - RJ| Brasil,2016/07/24,22:50:00,Não Sabe,0,0,Não Sabe,0,0,Não Sabe,-22.8377285004,-43.3437843323,827
Rua Bartira - Colégio| Rio de Janeiro - RJ| Brasil,2016/07/24,23:04:00,Não Sabe,0,0,Não Sabe,0,0,Não Sabe,-22.8385124207,-43.3434219360,829
Estrada Francisco Antônio Russo - Engenheiro Pedreira| Japeri - RJ| Brasil,2016/07/23,23:23:00,Não Sabe,0,0,Não Sabe,0,0,Não Sabe,-22.6722202301,-43.6067810059,830
Rua da Praça - Parque Analandia| São João de Meriti - RJ| Brasil,2016/07/20,05:15:00,Não,0,0,Não,0,0,Sim,-22.8004989624,-43.3332443237,831
Rua Taquarichim - Rocha Miranda| Rio de Janeiro - RJ| Brasil,2016/07/24,22:31:00,Não Sabe,0,0,Não Sabe,0,0,Não Sabe,-22.8400707245,-43.3473091125,832
Rua Conrado Barbosa de Souza| 22 - Fonseca| Niterói - RJ| Brasil,2016/07/24,23:33:00,Não Sabe,0,0,Não Sabe,0,0,Não Sabe,-22.8774185181,-43.0956802368,833
R. Ver. Maurício de Souza| 1-341 - Engenhoca
Niterói,2016/07/24,23:36:00,Não Sabe,0,0,Não Sabe,0,0,Não Sabe,-22.8744735718,-43.0938606262,834
Rua Doutor Mario Vianna - Santa Rosa| Niterói - State of Rio de Janeiro| Brazil,2016/07/23,14:40:00,Sim,1,0,Não Sabe,0,0,Sim,-22.9048500061,-43.0916862488,835
R. Prof. Clemente Ferreira| 1520 - Bangu| Rio de Janeiro - RJ 21715-417| Brasil,2016/07/25,00:10:50,Não Sabe,0,0,Não Sabe,0,0,Não Sabe,-22.8776988983,-43.4603614807,836
R. Artur Neiva| 174-186 - Jardim Sulacap,2016/07/25,01:06:00,Não Sabe,0,0,Não Sabe,0,0,Não Sabe,-22.8738346100,-43.4072151184,837
Atalaia| Niterói - RJ| Brasil,2016/07/25,10:48:00,Não Sabe,0,0,Não Sabe,0,0,Não Sabe,-22.9003314972,-43.0801887512,839
Rua Manuel Luiz - Valverde| Nova Iguaçu - RJ| Brasil,2016/07/25,02:12:00,Não Sabe,0,0,Não Sabe,0,0,Não Sabe,-22.7699813843,-43.5299911499,840
Lins de Vasconcelos| Rio de Janeiro - RJ| Brasil,2016/07/25,12:56:00,Não Sabe,0,0,Não Sabe,0,0,Não Sabe,-22.9128704071,-43.2845535278,841
Lins de Vasconcelos| Rio de Janeiro - RJ| Brasil,2016/07/25,13:25:00,Não Sabe,0,0,Não Sabe,0,0,Não Sabe,-22.9128704071,-43.2845535278,842
Rua da Grota - Jardim São João| Japeri - RJ| Brasil,2016/07/23,01:00:00,Não Sabe,0,0,Não Sabe,0,0,Não Sabe,-22.6707687378,-43.6147193909,843
Av. Domício da Gama| 834-884 - Jardim Catarina - São Gonçalo,2016/07/25,20:54:00,Não Sabe,0,0,Não Sabe,0,0,Não Sabe,-22.8078517914,-43.0044364929,844
Rua Solimões - Piedade| Rio de Janeiro - RJ| Brasil,2016/07/25,21:38:00,Não Sabe,0,0,Não Sabe,0,0,Não Sabe,-22.8812007904,-43.3059806824,845
Caminho do Onófrio| 175-211 - Mutondo
São Gonçalo,2016/07/24,18:16:00,Não Sabe,0,0,Sim,2,0,Não Sabe,-22.8278160095,-43.0146713257,846
Rua Grajaú - Grajau| Rio de Janeiro - RJ| Brasil,2016/07/25,22:19:00,Não Sabe,0,0,Não Sabe,0,0,Não Sabe,-22.9238529205,-43.2626075745,847
Rua Barão do Bom Retiro - Engenho Novo| Rio de Janeiro - RJ| Brasil,2016/07/25,22:42:00,Não Sabe,0,0,Não Sabe,0,0,Não Sabe,-22.9113540649,-43.2684707642,848
Estrada dos Três Rios - Freguesia (Jacarepaguá)| Rio de Janeiro - RJ| Brasil,2016/07/25,22:50:46,Não Sabe,0,0,Não Sabe,0,0,Não,-22.9338092804,-43.3281517029,849
Barreto| Niterói - RJ| Brasil,2016/07/25,23:56:00,Não Sabe,0,0,Não Sabe,0,0,Não Sabe,-22.8684825897,-43.1077766418,851
R. Pres. Craveiro Lopes| 452 - Barreto| Niterói - RJ| 24110-340| Brasil,2016/07/26,00:05:16,Não Sabe,0,0,Não Sabe,0,0,Não Sabe,-22.8670406342,-43.1012306213,852
R. do Rumo| 628-966 - Barreto
Niterói,2016/07/26,00:05:00,Não Sabe,0,0,Não Sabe,0,0,Não Sabe,-22.8659343719,-43.0940666199,853
Rua Laercio Xavier de Mendonca 758 - Jardim Nova República - São Gonçalo,2016/07/26,00:31:04,Não Sabe,0,0,Não Sabe,0,0,Não Sabe,-22.8511905670,-43.0077400208,854
Venda Velha| São João de Meriti - RJ| Brasil,2016/07/25,21:10:03,Não Sabe,0,0,Não Sabe,0,0,Não Sabe,-22.7882728577,-43.3511886597,855
R. Morro Azul - Jardim Olavo Bilac - São João de Meriti,2016/07/26,03:09:07,Não Sabe,0,0,Não Sabe,0,0,Não Sabe,-22.7837162018,-43.3355140686,857
Vista Alegre| Barra Mansa - RJ| Brasil,2016/06/25,21:00:00,Não Sabe,0,0,Não Sabe,0,0,Não Sabe,-22.5118198395,-44.1914176941,858
Rua Teixeira Ribeiro - Maré| Rio de Janeiro - RJ| Brasil,2016/07/26,07:00:34,Não Sabe,0,0,Não Sabe,0,0,Sim,-22.8557357788,-43.2439384460,860
Rua Teixeira Ribeiro - Ramos| Rio de Janeiro - RJ| Brasil,2016/07/26,12:01:00,Não Sabe,0,0,Sim,0,0,Sim,-22.8565521240,-43.2505264282,862
R. da Proclamação| 132 - Bonsucesso,2016/07/26,11:40:00,Não Sabe,0,0,Não Sabe,0,0,Não Sabe,-22.8606338501,-43.2453880310,863
R. Alabama| 58-282 - Bonsucesso,2016/07/26,13:54:00,Não Sabe,0,0,Não Sabe,0,0,Não Sabe,-22.8638572693,-43.2426643372,864
Sapiatuba| angra dos reis,2016/07/26,17:45:03,Não Sabe,0,0,Não Sabe,0,0,Não Sabe,-23.0011863708,-44.2976417542,865
R. Dr. Mario Vianna| 845 - Santa Rosa,2016/07/26,19:51:00,Não Sabe,0,0,Não Sabe,0,0,Não Sabe,-22.9058990479,-43.0841789246,866
Duque de Caxias - State of Rio de Janeiro| Brazil,2016/07/19,14:57:00,Sim,2,0,Não Sabe,0,0,Não,-22.7862987518,-43.3053092957,867
R. União| 2125-2175 - Guadalupe,2016/07/19,20:17:00,Não,0,0,Sim,1,0,Sim,-22.8277626038,-43.3797798157,868
Morro da Coroa - Santa Teresa| Rio de Janeiro - State of Rio de Janeiro| Brazil,2016/07/21,20:19:00,Não,0,0,Sim,1,1,Sim,-22.9225006104,-43.1925010681,869
R. União| 2066 - Guadalupe,2016/07/21,20:26:00,Não,0,0,Sim,2,0,Sim,-22.8274688721,-43.3789443970,870
Duque de Caxias - State of Rio de Janeiro| Brazil,2016/07/20,20:28:00,Não,0,0,Sim,2,0,Sim,-22.7862987518,-43.3053092957,871
Rua São Carlos - Estácio| Rio de Janeiro - State of Rio de Janeiro| Brazil,2016/07/22,20:34:00,Sim,1,0,Não,0,0,Sim,-22.9171581268,-43.2047386169,872
Rua Bangu| 77 - Bangu| Rio de Janeiro - State of Rio de Janeiro| Brazil,2016/07/22,20:39:00,Não,0,0,Sim,1,0,Sim,-22.8818798065,-43.4663925171,873
Avenida Monsenhor Félix - Irajá| Rio de Janeiro - State of Rio de Janeiro| Brazil,2016/07/23,20:41:00,Não,0,0,Não,0,0,Não Sabe,-22.8426265717,-43.3234825134,874
Rua Renato Vasconcelos - Cosmos| Rio de Janeiro - State of Rio de Janeiro| Brazil,2016/07/23,20:43:00,Sim,1,1,Sim,1,0,Não,-22.9080142975,-43.6079292297,875
Rosa dos Ventos| Nova Iguaçu - State of Rio de Janeiro| Brazil,2016/07/23,20:44:00,Sim,0,1,Não,0,0,Não,-22.7473030090,-43.5041923523,876
Complexo do Alemão| Rio de Janeiro - State of Rio de Janeiro| Brazil,2016/07/23,20:44:00,Não,0,0,Não,0,0,Não,-22.8593330383,-43.2754745483,877
São João de Meriti - State of Rio de Janeiro| Brazil,2016/07/23,20:45:00,Não,0,0,Sim,1,0,Sim,-22.7907657623,-43.3699378967,878
São Gonçalo - State of Rio de Janeiro| Brazil,2016/07/23,20:46:00,Não,0,0,Sim,3,0,Sim,-22.8272876740,-43.0637664795,879
Ladeira Ary Barroso - Leme| Rio de Janeiro - State of Rio de Janeiro| Brazil,2016/07/23,20:51:00,Não,0,0,Não,0,0,Sim,Polícia,-22.9608612061,-43.1699142456,880
Parada de Lucas,2016/07/26,16:00:00,Não,0,0,Não,0,0,Não,-22.8143081665,-43.2935523987,881
Via Binário do Porto - Santo Cristo| Rio de Janeiro - State of Rio de Janeiro| Brazil,2016/07/22,20:52:00,Sim,1,0,Não,0,0,Não,-22.8983802795,-43.2057876587,882
Cidade de Deus| Rio de Janeiro - State of Rio de Janeiro| Brazil,2016/07/21,20:53:00,Não,0,0,Sim,0,1,Sim,-22.9481697083,-43.3626708984,883
Rua Marechal Marciano próximo ao 381 - Realengo| Rio de Janeiro - State of Rio de Janeiro| Brazil,2016/07/24,20:55:00,Sim,0,1,Sim,0,1,Não,-22.8701267242,-43.4331016541,884
Santa Cruz| Rio de Janeiro - State of Rio de Janeiro| Brazil,2016/07/25,20:55:00,Não,0,0,Sim,1,0,Sim,-22.9196510315,-43.6843872070,885
Avenida dos Democráticos - Manguinhos| Rio de Janeiro - State of Rio de Janeiro| Brazil,2016/07/25,20:57:00,Não,0,0,Sim,0,1,Sim,-22.8755149841,-43.2572517395,886
R. do Rodeio| 2-136 - Costa Barros,2016/07/19,08:00:00,Não,0,0,Sim,1,0,Sim,Polícia,-22.8207263947,-43.3743553162,887
Vaz Lobo| Rio de Janeiro - State of Rio de Janeiro| Brazil,2016/07/23,21:00:00,Não,0,0,Não,0,0,Sim,Polícia,-22.8574905396,-43.3293571472,888
Bangu| Rio de Janeiro - State of Rio de Janeiro| Brazil,2016/07/21,21:00:00,Não,0,0,Sim,1,0,Sim,Polícia,-22.8742256165,-43.4685440063,889
Complexo do Alemão| Rio de Janeiro - State of Rio de Janeiro| Brazil,2016/07/20,21:01:00,Não,0,0,Não,0,0,Não Sabe,-22.8593330383,-43.2754745483,890
Complexo do Alemão| Rio de Janeiro - State of Rio de Janeiro| Brazil,2016/07/21,17:07:00,Não,0,0,Não,0,0,Não Sabe,-22.8593330383,-43.2754745483,891
Complexo do Alemão| Rio de Janeiro - State of Rio de Janeiro| Brazil,2016/07/21,20:08:00,Não,0,0,Não,0,0,Não Sabe,-22.8593330383,-43.2754745483,892
Complexo do Alemão| Rio de Janeiro - State of Rio de Janeiro| Brazil,2016/07/22,21:08:00,Não,0,0,Não,0,0,Não Sabe,-22.8593330383,-43.2754745483,893
Rua dos Artistas - Vila Isabel| Rio de Janeiro - RJ| Brasil,2016/07/26,19:08:00,Não,0,0,Não,0,0,Não,-22.9184894562,-43.2386245728,894
Cidade de Deus| Rio de Janeiro - RJ| Brasil,2016/07/26,21:57:00,Não Sabe,0,0,Não Sabe,0,0,Não Sabe,-22.9481697083,-43.3626708984,896
Maré| Rio de Janeiro - State of Rio de Janeiro| Brazil,2016/07/20,22:47:00,Não,0,0,Não,0,0,Sim,-22.8574962616,-43.2430152893,899
Maré| Rio de Janeiro - State of Rio de Janeiro| Brazil,2016/07/21,22:48:00,Não,0,0,Não,0,0,Não Sabe,-22.8574962616,-43.2430152893,900
Maré| Rio de Janeiro - State of Rio de Janeiro| Brazil,2016/07/23,22:49:00,Não,0,0,Não,0,0,Não Sabe,-22.8574962616,-43.2430152893,901
Maré| Rio de Janeiro - State of Rio de Janeiro| Brazil,2016/07/26,22:50:00,Não,0,0,Não,0,0,Sim,-22.8574962616,-43.2430152893,902
R. Dr. Siqueira - Vila Esperanca| Magé - RJ| Brasil,2016/07/27,01:38:00,Não Sabe,0,0,Não Sabe,0,0,Não Sabe,-22.6582126617,-43.0404052734,903
Travessa Pracinha Sebastião Garcia| 2-106 - Pitangueiras,2016/07/27,06:17:25,Não Sabe,0,0,Não Sabe,0,0,Não Sabe,-22.8181571960,-43.1802062988,905
R. Nove| 1288-1478 - Jardim da Prata| Magé - RJ| 25900-000| Brasil,2016/07/25,22:30:00,Não,0,0,Não Sabe,0,0,Não Sabe,-22.7096004486,-43.1612319946,906
Estrada Do Galeao próximo ao 420
Cacuia,2016/07/27,06:00:17,Não,0,0,Não,0,0,Sim,-22.8136482239,-43.1893920898,907
Av. Automóvel Clube| 462-608 - Jardim Barro Branco - Duque de Caxias,2016/07/27,04:35:07,Não Sabe,0,0,Não Sabe,0,0,Não Sabe,-22.6412124634,-43.2771759033,908
Rua Joaquim de Queiroz - Ramos| Rio de Janeiro - RJ| Brasil,2016/07/27,11:00:00,Não,0,0,Sim,0,1,Sim,-22.8594436646,-43.2763748169,909
Complexo do Alemão| Rio de Janeiro - RJ| Brasil,2016/07/27,09:00:00,Não,0,0,Sim,1,0,Sim,-22.8593330383,-43.2754745483,910
Colubandê| São Gonçalo - RJ| Brasil,2016/07/26,23:30:00,Não,0,0,Não,0,0,Não,Polícia,-22.8380031586,-43.0145874023,911
Estrada da Covanca - Tanque| Rio de Janeiro - RJ| Brasil,2016/07/27,15:25:00,Não Sabe,0,0,Não Sabe,0,0,Não Sabe,-22.9148578644,-43.3481979370,912
Avenida Deputado José da Costa Franca - Vilar dos Teles| São João de Meriti - RJ| Brasil,2016/07/25,19:40:00,Não Sabe,0,0,Não Sabe,0,0,Não Sabe,-22.7777137756,-43.3627929688,913
Estr. Itacolomi - Meier,2016/07/27,17:30:00,Não Sabe,0,0,Não Sabe,0,0,Não Sabe,-22.8032112122,-43.2330970764,914
Rua Petrocochino - Vila Isabel| Rio de Janeiro - RJ| Brasil,2016/07/27,19:37:00,Não Sabe,0,0,Não Sabe,0,0,Não Sabe,-22.9155445099,-43.2545661926,915
Av. Santa Catarina - Jardim Catarina - São Gonçalo,2016/07/27,14:00:00,Não Sabe,0,0,Não Sabe,0,0,Sim,-22.8066787720,-43.0028839111,916
Rua das Laranjeiras| 2 - Vila Margarida Itaguaí,2016/07/27,21:12:00,Não Sabe,0,0,Não Sabe,0,0,Não Sabe,-22.8758621216,-43.7883453369,917
R. da Luz| 2 - Cidade de Deus,2016/07/27,21:52:00,Não Sabe,0,0,Não Sabe,0,0,Não Sabe,-22.9505939484,-43.3541831970,918
Cidade de Deus| Rio de Janeiro - State of Rio de Janeiro| Brazil,2016/07/27,22:15:13,Não Sabe,0,0,Não Sabe,0,0,Não Sabe,-22.9481697083,-43.3626708984,920
Brás de Pina| Rio de Janeiro - RJ| Brasil,2016/07/27,22:20:00,Não Sabe,0,0,Não Sabe,0,0,Não Sabe,-22.8331184387,-43.3022270203,921
Rua Edgard Werneck| 1268 - Pechincha,2016/07/27,22:20:00,Não Sabe,0,0,Não Sabe,0,0,Não Sabe,-22.9453258514,-43.3575553894,923
Rua Sousa Franco| 790 - Vila Isabel| Rio de Janeiro - RJ| 20551-120| Brasil,2016/07/27,23:42:00,Não Sabe,0,0,Não Sabe,0,0,Não Sabe,-22.9116497040,-43.2466773987,925
Praça Seca| Rio de Janeiro - RJ| Brasil,2016/07/28,10:16:00,Não Sabe,0,0,Não Sabe,0,0,Não Sabe,-22.8969192505,-43.3516807556,927
Complexo do Alemão| Rio de Janeiro - RJ| Brasil,2016/07/28,09:00:00,Não Sabe,0,0,Não Sabe,0,0,Não Sabe,-22.8593330383,-43.2754745483,928
Rua Pereira Nunes - Tijuca| Rio de Janeiro - RJ| Brasil,2016/07/26,18:03:00,Não,0,0,Sim,1,0,Não,-22.9197368622,-43.2387733459,930
Cidade de Deus| Rio de Janeiro - RJ| Brasil,2016/07/27,22:16:00,Não,0,0,Sim,0,1,Não,-22.9481697083,-43.3626708984,931
Rua Edgard Werneck| 1288 - Pechincha,2016/07/28,13:18:00,Não Sabe,0,0,Não Sabe,0,0,Não Sabe,-22.9453983307,-43.3577499390,932
Complexo do Alemão| Rio de Janeiro - RJ| Brasil,2016/07/28,09:25:00,Não,0,0,Não Sabe,0,0,Não,-22.8593330383,-43.2754745483,933
R. Min. Otávio Kelly| 293 - Icaraí| Niterói - RJ| 24220-300| Brasil,2016/07/28,19:10:00,Não Sabe,0,0,Não Sabe,0,0,Não Sabe,-22.9037876129,-43.1042289734,934
Miriambi| São Gonçalo - RJ| Brasil,2016/07/28,21:27:00,Não Sabe,0,0,Não Sabe,0,0,Não Sabe,-22.8233375549,-42.9866409302,935
Rua Pedro Lima - São Roque| Queimados - RJ| Brasil,2016/07/28,23:25:00,Não Sabe,0,0,Não Sabe,0,0,Não Sabe,-22.7187690735,-43.5632057190,936
Complexo do Alemão| Rio de Janeiro - RJ| Brasil,2016/07/29,08:13:00,Não Sabe,0,0,Não Sabe,0,0,Não Sabe,-22.8593330383,-43.2754745483,937
Morro do Borel - Andarai| Rio de Janeiro - RJ| Brasil,2016/07/29,08:30:00,Não Sabe,0,0,Não Sabe,0,0,Não Sabe,-22.9383335114,-43.2594451904,938
Engenho Novo| Rio de Janeiro - RJ| Brasil,2016/07/29,09:52:00,Não Sabe,0,0,Não Sabe,0,0,Não Sabe,-22.9027462006,-43.2684059143,939
Complexo do Alemão| Rio de Janeiro - RJ| Brasil,2016/07/29,07:30:00,Não Sabe,0,0,Não Sabe,0,0,Não Sabe,-22.8593330383,-43.2754745483,941
Maré| Rio de Janeiro - RJ| Brasil,2016/07/29,06:00:00,Não Sabe,0,0,Não Sabe,0,0,Sim,-22.8574962616,-43.2430152893,942
Rua São Miguel - Tijuca| Rio de Janeiro - RJ| Brasil,2016/07/29,08:38:28,Não Sabe,0,0,Não Sabe,0,0,Não Sabe,-22.9395046234,-43.2515373230,943
Morro do Juramento - Vicente de Carvalho| Rio de Janeiro - RJ| Brasil,2016/07/28,11:51:00,Sim,1,0,Não,0,0,Sim,-22.8627777100,-43.3152770996,944
Lins de Vasconcelos| Rio de Janeiro - RJ| Brasil,2016/07/29,12:06:00,Não Sabe,0,0,Não Sabe,0,0,Não Sabe,-22.9128704071,-43.2845535278,946
Avenida Londres| 616 - Bonsucesso| Rio de Janeiro - RJ| Brasil,2016/07/29,13:08:30,Não Sabe,0,0,Não Sabe,0,0,Não Sabe,-22.8662471771,-43.2479667664,947
Rua Santa Luíza - Maracanã| Rio de Janeiro - RJ| Brasil,2016/07/28,21:00:33,Não Sabe,0,0,Não Sabe,0,0,Não Sabe,-22.9167919159,-43.2345619202,948
Rua Joaquim Rodrigues - Parada de Lucas| Rio de Janeiro - RJ| Brasil,2016/07/26,23:23:00,Não Sabe,0,0,Não Sabe,0,0,Não Sabe,-22.8205337524,-43.3028640747,949
Meier| Rio de Janeiro - RJ| Brasil,2016/07/29,13:35:00,Não Sabe,0,0,Não Sabe,0,0,Não Sabe,-22.9021339417,-43.2803840637,950
R. C| 592-608 - Vila Ibirapitanga Itaguaí,2016/07/29,14:09:00,Não Sabe,0,0,Não Sabe,0,0,Não Sabe,-22.8563079834,-43.7541313171,951
Av. Brasil - Irajá| Rio de Janeiro - RJ| Brasil,2016/07/28,21:23:00,Não,0,0,Sim,1,0,Não,-22.8235149384,-43.3292922974,952
Gradim| São Gonçalo - RJ| Brasil,2016/07/29,08:01:00,Não,0,0,Sim,1,0,Não,-22.8266830444,-43.0845298767,953
Rua Saint Roman - Copacabana| Rio de Janeiro - RJ| Brasil,2016/07/28,22:30:00,Não Sabe,0,0,Não Sabe,0,0,Não Sabe,-22.9810428619,-43.1940803528,954
Arroio Pavuna - Jacarepagua| Rio de Janeiro - RJ| Brasil,2016/07/29,09:10:00,Não,0,0,Não Sabe,0,0,Sim,-22.9611873627,-43.3807487488,955
Cidade de Deus| Rio de Janeiro - RJ| Brasil,2016/07/28,19:17:00,Não Sabe,0,0,Não Sabe,0,0,Não Sabe,-22.9481697083,-43.3626708984,956
R. Conselheiro Otaviano| 71-85 - Vila Isabel,2016/07/29,16:00:00,Não Sabe,0,0,Não Sabe,0,0,Não Sabe,-22.9122238159,-43.2489700317,957
Túnel Noel Rosa - Vila Isabel| Rio de Janeiro - RJ| Brasil,2016/07/29,16:12:00,Não Sabe,0,0,Não Sabe,0,0,Não Sabe,-22.9128341675,-43.2521018982,959
Morro dos Macacos - Sampaio| Rio de Janeiro - RJ| Brasil,2016/07/29,16:11:00,Não Sabe,0,2,Não Sabe,0,0,Não Sabe,-22.9099998474,-43.2574996948,960
Rua Jessé| 45 - Cidade de Deus| Rio de Janeiro - State of Rio de Janeiro| Brazil,2016/07/29,21:12:35,Não Sabe,0,0,Não Sabe,0,0,Não Sabe,-22.9461517334,-43.3631095886,961
R. Frei Caneca| 8 - Santa Teresa,2016/07/30,23:50:00,Não Sabe,0,0,Não Sabe,0,0,Não,-22.9140605927,-43.1950531006,963
Rua São Miguel - Tijuca| Rio de Janeiro - RJ| Brasil,2016/07/29,07:40:00,Não Sabe,0,0,Não Sabe,0,0,Não Sabe,-22.9395046234,-43.2515373230,964
Av. Monsenhor Félix - Vaz Lobo  Rio de Janeiro - RJ| Brasil,2016/07/30,00:52:00,Não Sabe,0,0,Não Sabe,0,0,Não Sabe,-22.8556346893,-43.3292808533,965
Estr. Francisco da Cruz Nunes| 25-709 - Largo da Batalha - Niterói,2016/07/30,05:13:00,Não Sabe,0,0,Não Sabe,0,0,Não Sabe,-22.9059715271,-43.0837898254,967
Av. Marechal Fontenele| 4544-4580 - Magalhaes Bastos| Rio de Janeiro - RJ| 21750-001| Brasil,2016/07/30,13:27:00,Não Sabe,0,0,Não Sabe,0,0,Não Sabe,-22.8809185028,-43.4129104614,968
Parque Florestal da Tijuca,2016/07/30,13:48:00,Não Sabe,0,0,Não Sabe,0,0,Não Sabe,-22.9864826202,-43.2467155457,969
Rocinha| Rio de Janeiro - RJ| Brasil,2016/07/30,13:49:00,Não Sabe,0,0,Não Sabe,0,0,Não Sabe,-22.9879837036,-43.2479820251,970
