LOCAL DO TIROTEIO,DATA DO TIROTEIO,HORÁRIO DO TIROTEIO,MORTES?,CIVIS MORTOS,POLICIAIS MORTOS,FERIDOS?,CIVIS FERIDOS,POLICIAIS FERIDOS,OPERAÇÃO POLICIAL?,LATITUDE,LONGITUDE
R. Pref. Ismael Cavalcante| 1173-1261 - Vila Margarida| Itaguaí - RJ| Brasil,2016/08/24,20:48:00,Não Sabe,0,0,Não Sabe,0,0,Não Sabe,-22.8749980927,-43.7945594788
R. Cabuçu| 154 - Lins de Vasconcelos| Rio de Janeiro - RJ| 20710-300| Brasil,2016/08/24,21:40:00,Não Sabe,0,0,Não Sabe,0,0,Não,-22.9107608795,-43.2757530212
Morro da Babilonia - Botafogo| Rio de Janeiro - State of Rio de Janeiro| Brazil,2016/08/24,22:03:43,Não Sabe,0,0,Não Sabe,0,0,Não Sabe,-22.9569435120,-43.1699981689
Morro da Serrinha - Váz Lobo| Rio de Janeiro - RJ| Brasil,2016/08/24,06:00:00,Não,0,0,Não,0,0,Sim,-22.8641662598,-43.3238906860
Rua Cândido Benício - Praça Seca| Rio de Janeiro - RJ| Brasil,2016/08/24,02:30:00,Não Sabe,0,0,Não Sabe,0,0,Não Sabe,-22.9021511078,-43.3552398682
Morro da Providencia - Gambôa| Rio de Janeiro - RJ| Brasil,2016/08/24,08:00:00,Não Sabe,0,0,Não Sabe,0,0,Sim,-22.9002780914,-43.1952781677
Av. Dom Hélder Câmara - Engenho de Dentro| Rio de Janeiro - RJ| Brasil,2016/08/24,14:00:00,Não,0,0,Sim,0,2,Não,-22.8860912323,-43.2888679504
Pavuna| Rio de Janeiro - RJ| Brasil,2016/08/23,09:51:00,Não,0,0,Sim,2,0,Sim,Polícia,-22.8112316132,-43.3625259399
Rocha Miranda| Rio de Janeiro - RJ| Brasil,2016/08/23,09:53:00,Não,0,0,Não,0,0,Sim,Polícia,-22.8520107269,-43.3468055725
Complexo do Alemão| Rio de Janeiro - RJ| Brasil,2016/08/24,07:00:00,Não,0,0,Não,0,0,Sim,-22.8593330383,-43.2754745483
Complexo do Alemão| Rio de Janeiro - RJ| Brasil,2016/08/24,18:00:00,Não Sabe,0,0,Não Sabe,0,0,Não Sabe,-22.8593330383,-43.2754745483
Nilópolis - RJ| Brasil,2016/08/12,10:05:00,Não,0,0,Não,0,0,Não,-22.8098487854,-43.4193916321
Santa Cruz| Rio de Janeiro - State of Rio de Janeiro| Brazil,2016/08/25,11:43:37,Não Sabe,0,0,Não Sabe,0,0,Não Sabe,-22.9196510315,-43.6843872070
Santa Cruz| Rio de Janeiro - State of Rio de Janeiro| Brazil,2016/08/25,11:47:23,Não Sabe,0,0,Não Sabe,0,0,Não Sabe,-22.9196510315,-43.6843872070
Santa Cruz| Rio de Janeiro - State of Rio de Janeiro| Brazil,2016/08/25,12:05:01,Não Sabe,0,0,Não Sabe,0,0,Não Sabe,-22.9196510315,-43.6843872070
Parque Mucaja| Japeri - RJ| Brasil,2016/08/25,12:19:00,Não Sabe,0,0,Não Sabe,0,0,Não,-22.6844654083,-43.6195335388
Mangueira| Rio de Janeiro - RJ| Brasil,2016/08/25,15:52:00,Não Sabe,0,0,Não Sabe,0,0,Não Sabe,-22.9052505493,-43.2340126038
Rua Boa Viagem - Parque Centenario| Duque de Caxias - RJ| Brasil,2016/08/24,09:00:00,Não,0,0,Sim,0,1,Não,-22.7743911743,-43.3198127747
Manguinhos| Rio de Janeiro - RJ| Brasil,2016/08/24,15:00:00,Não,0,0,Sim,0,2,Não Sabe,-22.8830375671,-43.2457504272
Salgueiro| São Gonçalo - RJ| Brasil,2016/08/24,19:03:00,Não Sabe,0,0,Não Sabe,0,0,Sim,Polícia,-22.7815208435,-43.0242271423
Jacarezinho| Rio de Janeiro - RJ| Brasil,2016/08/25,09:00:00,Não,0,0,Não,0,0,Sim,-22.8875579834,-43.2581939697
Rua Visconde de Niterói - Mangueira| Rio de Janeiro - RJ| Brasil,2016/08/25,15:00:00,Não,0,0,Não,0,0,Não Sabe,-22.9061183929,-43.2391586304
Jardim Sulacap| Rio de Janeiro - RJ| Brasil,2016/08/25,03:00:00,Não Sabe,0,0,Não Sabe,0,0,Não Sabe,-22.8905639648,-43.3907966614
Rua Cândido Benício - Praça Seca| Rio de Janeiro - RJ| Brasil,2016/08/25,14:00:00,Não Sabe,0,0,Sim,1,1,Não,-22.9021511078,-43.3552398682
Maré| Rio de Janeiro - RJ| Brasil,2016/08/24,19:13:00,Não Sabe,0,0,Não Sabe,0,0,Não Sabe,-22.8574962616,-43.2430152893
R. Basílio de Brito| 148 - Cachambi| Rio de Janeiro - RJ| Brasil,2016/08/26,01:50:02,Não Sabe,0,0,Não Sabe,0,0,Não Sabe,-22.8892650604,-43.2701072693
R. Barcelona| 97 - Cachambi| Rio de Janeiro - RJ| 20785-130| Brasil,2016/08/20,17:25:23,Não Sabe,0,0,Não Sabe,0,0,Não Sabe,-22.8897686005,-43.2695846558
Rua Carolina Amado - Irajá| Rio de Janeiro - RJ| Brasil,2016/08/26,11:49:00,Não Sabe,0,0,Não Sabe,0,0,Sim,-22.8499507904,-43.3315238953
R. Custódio de Mesquita - Copacabana| Rio de Janeiro - RJ| 22071-060| Brasil,2016/08/26,13:00:00,Não Sabe,0,0,Não Sabe,0,0,Não Sabe,-22.9825019836,-43.1973266602
Avenida Menezes Cortes - Freguesia (Jacarepaguá)| Rio de Janeiro - State of Rio de Janeiro| Brazil,2016/08/26,13:11:11,Não Sabe,0,0,Não Sabe,0,0,Não Sabe,-22.9210948944,-43.2850265503
Lins de Vasconcelos| Rio de Janeiro - State of Rio de Janeiro| Brazil,2016/08/26,13:32:15,Não Sabe,0,0,Não Sabe,0,0,Não Sabe,-22.9128704071,-43.2845535278
Avenida Marechal Rondon - Engenho Novo| Rio de Janeiro - State of Rio de Janeiro| Brazil,2016/08/26,13:33:10,Não Sabe,0,0,Não Sabe,0,0,Não Sabe,-22.9040889740,-43.2633361816
Rua Barão do Bom Retiro - Engenho Novo| Rio de Janeiro - State of Rio de Janeiro| Brazil,2016/08/26,13:33:33,Não Sabe,0,0,Não Sabe,0,0,Não Sabe,-22.9113540649,-43.2684707642
Rua Cândido Benício - Campinho| Rio de Janeiro - RJ| Brasil,2016/08/25,14:05:00,Sim,0,1,Sim,1,0,Não,-22.8899612427,-43.3468170166
Praça Seca| Rio de Janeiro - RJ| Brasil,2016/08/26,08:00:00,Não Sabe,0,0,Não Sabe,0,0,Não Sabe,-22.8969192505,-43.3516807556
Linha Vermelha - São Cristóvão| Rio de Janeiro - State of Rio de Janeiro| Brazil,2016/08/26,14:07:33,Não Sabe,0,0,Não Sabe,0,0,Não Sabe,-22.8913898468,-43.2224731445
Tijuca| Rio de Janeiro - RJ| Brasil,2016/08/26,01:08:00,Sim,1,0,Sim,2,0,Não,-22.9325733185,-43.2410240173
Jardim Canaa| Nova Iguaçu - RJ| Brasil,2016/08/25,09:09:00,Sim,1,0,Não Sabe,0,0,Não,-22.7498092651,-43.4810600281
Caonze| Nova Iguaçu - RJ| Brasil,2016/08/24,18:40:00,Sim,1,0,Não Sabe,0,0,Não,-22.7684707642,-43.4416007996
Centro| Rio de Janeiro - RJ| Brasil,2016/08/25,09:10:00,Não,0,0,Sim,1,0,Não,-22.9068470001,-43.1728973389
Anchieta| Rio de Janeiro - RJ| Brasil,2016/08/25,09:15:00,Não,0,0,Sim,3,0,Não,Polícia,-22.8238792419,-43.3981246948
Acari| Rio de Janeiro - RJ| Brasil,2016/08/26,14:17:00,Sim,1,0,Não Sabe,0,0,Não Sabe,-22.8255310059,-43.3444595337
Rua Mercúrio - Pavuna| Rio de Janeiro - RJ| Brasil,2016/08/26,15:20:00,Não,0,0,Sim,0,1,Não,-22.8054161072,-43.3564643860
Parque Analandia| São João de Meriti - RJ| Brasil,2016/08/26,15:25:00,Sim,1,0,Não,0,0,Sim,-22.7995166779,-43.3355026245
Penha| Rio de Janeiro - RJ| Brasil,2016/08/26,16:16:00,Não Sabe,0,0,Não Sabe,0,0,Não Sabe,-22.8308544159,-43.2698173523
R. Custódio de Mesquita - Copacabana| Rio de Janeiro - RJ| 22071-060| Brasil,2016/08/27,07:45:20,Não Sabe,0,0,Não Sabe,0,0,Não Sabe,-22.9825019836,-43.1973266602
Avenida Ministro Edgard Romero| 530| Madureira| Rio de Janeiro,2016/08/28,05:30:00,Não Sabe,0,0,Não Sabe,0,0,Não,-22.8650474548,-43.3339347839
R. Eng. Alberto Haas| 24-118 - Jacaré| Rio de Janeiro - RJ| Brasil,2016/08/28,14:19:00,Não Sabe,0,0,Não Sabe,0,0,Não Sabe,-22.8903350830,-43.2547760010
Madureira| Rio de Janeiro - State of Rio de Janeiro| Brazil,2016/08/28,13:24:02,Não Sabe,0,0,Não Sabe,0,0,Não Sabe,-22.8725337982,-43.3363647461
Inhaúma| Rio de Janeiro - State of Rio de Janeiro| Brazil,2016/08/28,13:24:38,Não Sabe,0,0,Não Sabe,0,0,Não Sabe,-22.8733787537,-43.2817611694
Rua Nuporanga - Tanque| Rio de Janeiro - State of Rio de Janeiro| Brazil,2016/08/28,13:36:36,Sim,1,0,Não Sabe,0,0,Não Sabe,-22.9140663147,-43.3596649170
Cidade de Deus| Rio de Janeiro - State of Rio de Janeiro| Brazil,2016/08/28,14:37:52,Não Sabe,0,0,Não Sabe,0,0,Não Sabe,-22.9481697083,-43.3626708984
Morro do Juramento - Vicente de Carvalho| Rio de Janeiro - State of Rio de Janeiro| Brazil,2016/08/28,14:38:26,Não Sabe,0,0,Não Sabe,0,0,Não Sabe,-22.8627777100,-43.3152770996
Av. das Américas| 4485 - Barra da Tijuca| Rio de Janeiro - RJ| 22631-004| Brasil,2016/08/28,20:23:50,Não Sabe,0,0,Não Sabe,0,0,Não Sabe,-23.0006961823,-43.3595962524
Engenho Novo| Rio de Janeiro - RJ| Brasil,2016/08/26,00:00:00,Não Sabe,0,0,Sim,0,1,Sim,-22.9027462006,-43.2684059143
Inhauma| Rio de Janeiro - RJ| Brasil,2016/08/26,00:00:00,Sim,1,0,Não,0,0,Sim,-22.8733787537,-43.2817611694
Via Light| São João de Meriti - RJ| Brasil,2016/08/27,00:00:00,Sim,0,1,Não,0,0,Não,-22.8039436340,-43.3989372253
Jacarezinho| Rio de Janeiro - RJ| Brasil,2016/08/28,00:00:00,Sim,1,0,Sim,1,0,Não,-22.8875579834,-43.2581939697
Morro da Serrinha - Váz Lobo| Rio de Janeiro - RJ| Brasil,2016/08/28,00:00:00,Não,0,0,Não,0,0,Sim,Polícia,-22.8641662598,-43.3238906860
Centro| São João de Meriti - RJ| Brasil,2016/08/20,00:00:00,Sim,1,0,Não,0,0,Não,-22.7907657623,-43.3699378967
Penha| Rio de Janeiro - RJ| Brasil,2016/08/29,00:00:00,Sim,1,0,Não,0,0,Não Sabe,-22.8308544159,-43.2698173523
Penha| Rio de Janeiro - RJ| Brasil,2016/08/26,00:00:00,Não Sabe,0,0,Não Sabe,0,0,Não,-22.8308544159,-43.2698173523
Complexo do Alemão| Rio de Janeiro - RJ| Brasil,2016/08/27,00:00:00,Não,0,0,Sim,2,0,Não Sabe,-22.8593330383,-43.2754745483
Cantagalo - Rua Pompeu Loureiro - Copacabana| Rio de Janeiro - RJ| Brasil,2016/08/29,21:05:00,Não Sabe,0,0,Não Sabe,0,0,Não Sabe,-22.9766731262,-43.1938476562
Rua Saint Roman - Copacabana| Rio de Janeiro - State of Rio de Janeiro| Brazil,2016/08/29,22:24:00,Não Sabe,0,0,Não Sabe,0,0,Sim,-22.9810428619,-43.1940803528
Avenida Ministro Edgard Romero - Madureira| Rio de Janeiro - State of Rio de Janeiro| Brazil,2016/08/29,22:28:00,Não Sabe,0,0,Não Sabe,0,0,Não Sabe,-22.8664989471,-43.3344993591
Coelho da Rocha| São João de Meriti - RJ| Brasil,2016/08/29,22:30:00,Sim,0,1,Sim,1,0,Não,-22.7768840790,-43.3849639893
Morro do Cantagalo - Copacabana| Rio de Janeiro - RJ| Brasil,2016/08/29,20:00:00,Não,0,0,Não,0,0,Não,-22.9783325195,-43.1952781677
Avenida Ministro Edgard Romero - Madureira| Rio de Janeiro - RJ| Brasil,2016/08/29,22:00:00,Não,0,0,Sim,1,0,Não,-22.8664989471,-43.3344993591
Irajá| Rio de Janeiro - RJ| Brasil,2016/08/29,00:00:00,Não,0,0,Não,0,0,Não,Polícia,-22.8387565613,-43.3241806030
Morro do Juramento - Vicente de Carvalho| Rio de Janeiro - RJ| Brasil,2016/08/30,00:00:00,Não,0,0,Sim,1,0,Sim,Polícia,-22.8627777100,-43.3152770996
Morro do Pavao - Copacabana| Rio de Janeiro - RJ| Brasil,2016/08/29,00:00:00,Não,0,0,Não,0,0,Não,-22.9811115265,-43.1974983215
Rua Sá Ferreira - Copacabana| Rio de Janeiro - State of Rio de Janeiro| Brazil,2016/08/30,21:21:18,Não Sabe,0,0,Não Sabe,0,0,Não Sabe,-22.9811515808,-43.1925811768
Rua Maestro José Botelho - Vital Brasil| Niterói - RJ| Brasil,2016/08/30,23:35:39,Não Sabe,0,0,Não Sabe,0,0,Não Sabe,-22.9059753418,-43.0948905945
Malvinas vila Kennedy,2016/08/31,09:18:55,Não Sabe,0,0,Não Sabe,0,0,Não Sabe,-12.1698207855,-76.9428405762
Senador Camará| Rio de Janeiro - State of Rio de Janeiro| Brazil,2016/08/31,09:56:49,Não Sabe,0,0,Não Sabe,0,0,Sim,-22.8968334198,-43.4877929688
Bangu| Rio de Janeiro - State of Rio de Janeiro| Brazil,2016/08/31,10:12:28,Não Sabe,0,0,Não Sabe,0,0,Não Sabe,-22.8742256165,-43.4685440063
Morro dos Macacos - Sampaio| Rio de Janeiro - State of Rio de Janeiro| Brazil,2016/08/31,10:14:58,Não Sabe,0,0,Não Sabe,0,0,Não Sabe,-22.9099998474,-43.2574996948
Avenida Cesário de Melo - Campo Grande| Rio de Janeiro - State of Rio de Janeiro| Brazil,2016/08/31,10:17:05,Não Sabe,0,0,Não Sabe,0,0,Não Sabe,-22.9108753204,-43.5885467529
Pilares| Rio de Janeiro - State of Rio de Janeiro| Brazil,2016/08/31,10:22:46,Não Sabe,0,0,Não Sabe,0,0,Não Sabe,-22.8814029694,-43.2934761047
Cidade de Deus| Rio de Janeiro - State of Rio de Janeiro| Brazil,2016/08/31,10:55:32,Não Sabe,0,0,Não Sabe,0,0,Não Sabe,-22.9481697083,-43.3626708984
Beco Felipao| 136 - Copacabana| Rio de Janeiro - RJ| Brasil,2016/08/31,11:48:00,Não Sabe,0,0,Não Sabe,0,0,Não Sabe,-22.9641265869,-43.1940536499
Vila de Cava| Nova Iguaçu - State of Rio de Janeiro| Brazil,2016/08/31,10:37:01,Sim,1,0,Sim,1,0,Não,-22.6827182770,-43.4524383545
Morro dos Cabritos - Lagoa| Rio de Janeiro - RJ| Brasil,2016/08/31,12:48:06,Não Sabe,0,0,Não Sabe,0,0,Não Sabe,-22.9686107635,-43.1977767944
Ladeira dos Tabajaras - Botafogo| Rio de Janeiro - State of Rio de Janeiro| Brazil,2016/08/31,14:19:03,Não Sabe,0,0,Não Sabe,0,0,Não Sabe,-22.9620361328,-43.1904754639
Belford Roxo - RJ| Brasil,2016/08/29,00:00:00,Sim,1,0,Não,0,0,Não,-22.7645397186,-43.3996276855
Rua Fallet - Santa Teresa| Rio de Janeiro - RJ| Brasil,2016/08/31,00:00:00,Não,0,0,Sim,1,0,Não,-22.9264984131,-43.1964492798
Santa Cruz| Rio de Janeiro - RJ| Brasil,2016/08/31,05:00:00,Sim,4,0,Não,0,0,Sim,-22.9196510315,-43.6843872070
Morro dos Macacos - Sampaio| Rio de Janeiro - RJ| Brasil,2016/08/31,00:00:00,Não Sabe,0,0,Não Sabe,0,0,Sim,-22.9099998474,-43.2574996948
Vila de Cava| Nova Iguaçu - RJ| Brasil,2016/08/31,10:00:00,Sim,1,0,Sim,1,0,Não,-22.6827182770,-43.4524383545
Maricá - RJ| Brasil,2016/08/31,00:00:00,Sim,0,1,Sim,0,1,Não,-22.9160995483,-42.8191909790
Barra de Guaratiba| Rio de Janeiro - RJ| Brasil,2016/08/30,00:00:00,Não,0,0,Sim,2,0,Não,-23.0634098053,-43.5658340454
Praça Ipupiara - Irajá| Rio de Janeiro - RJ| Brasil,2016/08/31,00:00:00,Não Sabe,0,0,Sim,1,0,Não,Polícia,-22.8527679443,-43.3245010376
Ilha do Governador| Rio de Janeiro - RJ| Brasil,2016/08/31,00:00:00,Não Sabe,0,0,Sim,1,0,Não Sabe,Polícia,-22.8052387238,-43.2086067200
Vicente de Carvalho| Rio de Janeiro - State of Rio de Janeiro| Brazil,2016/09/01,06:57:26,Não Sabe,0,0,Não Sabe,0,0,Não Sabe,-22.8558216095,-43.3157844543
Bangu| Rio de Janeiro - State of Rio de Janeiro| Brazil,2016/09/01,10:34:48,Não Sabe,0,0,Não Sabe,0,0,Não Sabe,-22.8742256165,-43.4685440063
Rua do Bispo - Rio Comprido| Rio de Janeiro - RJ| Brasil,2016/09/01,00:00:00,Sim,1,0,Não,0,0,Não,-22.9232769012,-43.2133407593
Morro do Juramento - Vicente de Carvalho| Rio de Janeiro - RJ| Brasil,2016/09/01,06:00:00,Não Sabe,0,0,Não Sabe,0,0,Sim,-22.8627777100,-43.3152770996
Rua Saint Roman - Copacabana| Rio de Janeiro - State of Rio de Janeiro| Brazil,2016/09/01,16:28:47,Não Sabe,0,0,Não Sabe,0,0,Não Sabe,-22.9810428619,-43.1940803528
Estrada Carlos Sampaio próximo ao 173 - Carlos Sampaio| Nova Iguaçu - RJ| Brasil,2016/08/31,00:00:00,Sim,2,0,Não,0,0,Não,-22.6979675293,-43.5242309570
Penha| Rio de Janeiro - RJ| Brasil,2016/09/01,17:00:00,Não Sabe,0,0,Não Sabe,0,0,Não Sabe,-22.8308544159,-43.2698173523
Complexo do Alemão| Rio de Janeiro - RJ| Brasil,2016/09/01,16:30:00,Não Sabe,0,0,Não Sabe,0,0,Não Sabe,-22.8593330383,-43.2754745483
Av. Eldorado| 179 - Parque Eldorado| Duque de Caxias - RJ| Brasil,2016/09/02,00:06:12,Não Sabe,0,0,Não Sabe,0,0,Não Sabe,-22.6423320770,-43.2967338562
Morro dos Cabritos - Lagoa| Rio de Janeiro - RJ| Brasil,2016/09/02,10:35:00,Não Sabe,0,0,Não Sabe,0,0,Não Sabe,-22.9686107635,-43.1977767944
Ladeira dos Tabajaras - Botafogo| Rio de Janeiro - RJ| Brasil,2016/09/02,11:00:00,Não Sabe,0,0,Não Sabe,0,0,Não Sabe,-22.9620361328,-43.1904754639
Vinte e Cinco de Agosto| Duque de Caxias - RJ| Brasil,2016/09/01,23:30:00,Não Sabe,0,0,Não Sabe,0,0,Não Sabe,-22.7942218781,-43.3016929626
Belford Roxo - RJ| Brasil,2016/09/02,05:30:00,Sim,1,0,Não Sabe,0,0,Não Sabe,-22.7645397186,-43.3996276855
Duque de Caxias - RJ| Brasil,2016/09/01,12:29:00,Sim,2,0,Não Sabe,0,0,Não Sabe,-22.7862987518,-43.3053092957
Rodovia Niterói-Manilha| Itaboraí - RJ| Brasil,2016/09/01,00:00:00,Sim,1,0,Sim,1,0,Não,-22.7724552155,-42.9334602356
Complexo do Alemão| Rio de Janeiro - RJ| Brasil,2016/09/02,14:30:00,Não Sabe,0,0,Não Sabe,0,0,Não Sabe,-22.8593330383,-43.2754745483
Ladeira dos Tabajaras - Botafogo| Rio de Janeiro - RJ| Brasil,2016/09/02,00:00:00,Não Sabe,0,0,Não Sabe,0,0,Não,-22.9620361328,-43.1904754639
Cidade de Deus| Rio de Janeiro - State of Rio de Janeiro| Brazil,2016/09/02,00:01:50,Não Sabe,0,0,Não Sabe,0,0,Não Sabe,-22.9481697083,-43.3626708984
Chapadao - Campo Grande| Rio de Janeiro - State of Rio de Janeiro| Brazil,2016/09/01,23:02:46,Não Sabe,0,0,Não Sabe,0,0,Não Sabe,-22.9322223663,-43.4766654968
Turiaçu| Rio de Janeiro - State of Rio de Janeiro| Brazil,2016/09/02,14:05:39,Não Sabe,0,0,Não Sabe,0,0,Não Sabe,-22.8613815308,-43.3437690735
Vaz Lobo| Rio de Janeiro - State of Rio de Janeiro| Brazil,2016/09/02,16:07:26,Não Sabe,0,0,Não Sabe,0,0,Não Sabe,-22.8574905396,-43.3293571472
Bangu| Rio de Janeiro - RJ| Brasil,2016/09/01,00:00:00,Não Sabe,0,0,Não Sabe,0,0,Sim,-22.8742256165,-43.4685440063
Méier - Meier| Rio de Janeiro - RJ| Brasil,2016/09/03,00:19:00,Não Sabe,0,0,Não Sabe,0,0,Não Sabe,-22.9017410278,-43.2780494690
Rua Uruguaiana - Centro| Rio de Janeiro - RJ| Brasil,2016/09/03,00:00:00,Não Sabe,1,0,Não Sabe,0,0,Não,-22.9036655426,-43.1804389954
R. Morro da Candelária| 155-179 - Mangueira| Rio de Janeiro - RJ| 20941-430| Brasil,2016/09/03,07:00:00,Não Sabe,0,0,Não Sabe,0,0,Não Sabe,-22.9062614441,-43.2369117737
Rua Agariba - Engenho Novo| Rio de Janeiro - RJ| Brasil,2016/09/03,11:26:00,Não Sabe,0,0,Não Sabe,0,0,Não Sabe,-22.9120235443,-43.2653846741
Rua Laís Areda - Piedade| Rio de Janeiro - RJ| Brasil,2016/09/02,17:14:00,Sim,5,0,Não Sabe,0,0,Sim,-22.8989830017,-43.3176574707
R. Morro da Candelária| 23-47 - Mangueira| Rio de Janeiro - RJ| 20941-430| Brasil,2016/09/04,08:00:13,Não Sabe,0,0,Não Sabe,0,0,Não Sabe,-22.9052810669,-43.2362289429
Morro dona marta botafogo,2016/09/03,18:00:00,Não Sabe,0,0,Não Sabe,0,0,Não Sabe,-22.9444446564,-43.1963882446
Morro do barbante,2016/09/04,06:19:00,Não Sabe,0,0,Não Sabe,0,0,Não Sabe,-26.3187580109,-48.9136085510
Estrada dos Bandeirantes| 8500 - Jacarepagua| Rio de Janeiro - RJ| Brasil,2016/09/04,19:00:07,Não Sabe,0,0,Não Sabe,0,0,Não Sabe,-22.9763088226,-43.4162101746
R. Dr. Mario Vianna| 845 - Santa Rosa| Niterói - RJ| Brasil,2016/09/04,21:46:00,Não Sabe,0,0,Não Sabe,0,0,Não Sabe,-22.9058361053,-43.0843505859
Duque de Caxias - RJ| Brasil,2016/09/02,00:00:00,Não,0,0,Sim,1,0,Não,-22.7862987518,-43.3053092957
Morro do Dezoito - Quintino Bocaiuva| Rio de Janeiro - RJ| Brasil,2016/09/02,20:00:00,Sim,5,0,Não,0,0,Não,-22.8988895416,-43.3219451904
Califórnia| Nova Iguaçu - RJ| Brasil,2016/09/02,00:00:00,Sim,0,1,Não,0,0,Não,-22.7590141296,-43.4343757629
São João de Meriti - RJ| Brasil,2016/09/03,00:00:00,Sim,1,0,Sim,1,0,Sim,-22.7907657623,-43.3699378967
Saracuruna| Duque de Caxias - RJ| Brasil,2016/09/03,00:00:00,Sim,1,0,Não,0,0,Não,-22.6745281219,-43.2569847107
Mangueira| Rio de Janeiro - RJ| Brasil,2016/09/03,08:00:00,Não Sabe,0,0,Não Sabe,0,0,Não,-22.9052505493,-43.2340126038
Cordovil| Rio de Janeiro - RJ| Brasil,2016/09/02,00:00:00,Sim,1,0,Sim,2,0,Não,-22.8234405518,-43.2959365845
Cantagalo - Rua Pompeu Loureiro - Copacabana| Rio de Janeiro - RJ| Brasil,2016/09/01,17:00:00,Não Sabe,0,0,Não Sabe,0,0,Não,-22.9766731262,-43.1938476562
São João de Meriti - RJ| Brasil,2016/09/04,00:00:00,Sim,0,1,Não,0,0,Não,-22.7907657623,-43.3699378967
Costa Barros| Rio de Janeiro - RJ| Brasil,2016/09/04,00:00:00,Não,0,0,Sim,2,0,Sim,Polícia,-22.8246498108,-43.3727264404
Ilha do Governador| Rio de Janeiro - RJ| Brasil,2016/09/04,00:00:00,Não,0,0,Sim,1,0,Sim,Polícia,-22.8052387238,-43.2086067200
Caramujo| Niterói - RJ| Brasil,2016/09/03,00:00:00,Não,0,0,Sim,1,0,Sim,Polícia,-22.8882102966,-43.0644073486
Belford Roxo - RJ| Brasil,2016/09/02,00:00:00,Não,0,0,Sim,3,0,Não,Polícia,-22.7645397186,-43.3996276855
Complexo do Alemão| Rio de Janeiro - RJ| Brasil,2016/09/05,09:00:00,Não Sabe,0,0,Não Sabe,0,0,Não Sabe,-22.8593330383,-43.2754745483
Rua Sá Ferreira - Copacabana| Rio de Janeiro - RJ| Brasil,2016/09/05,09:26:08,Não Sabe,0,0,Não Sabe,0,0,Não Sabe,-22.9811515808,-43.1925811768
Avenida Grão Pará - Jardim Paraíso| Nova Iguaçu - RJ| Brasil,2016/09/04,00:00:00,Não,0,0,Não,0,0,Não,-22.8137798309,-43.5864830017
Complexo do Alemão| Rio de Janeiro - RJ| Brasil,2016/09/05,16:00:00,Não Sabe,0,0,Sim,1,0,Não Sabe,-22.8593330383,-43.2754745483
Rua Riodades - Fonseca| Niterói - State of Rio de Janeiro| Brazil,2016/09/06,02:33:00,Não Sabe,0,0,Não Sabe,0,0,Não Sabe,-22.8768863678,-43.0819816589
Av. Brasil - Deodoro| Rio de Janeiro - RJ| Brasil,2016/09/06,07:00:00,Não Sabe,0,0,Não Sabe,0,0,Não Sabe,-22.8507709503,-43.3855705261
Cidade de Deus| Rio de Janeiro - RJ| Brasil,2016/09/06,07:00:00,Sim,2,0,Não Sabe,0,0,Sim,-22.9481697083,-43.3626708984
São Gonçalo - RJ| Brasil,2016/09/05,00:00:00,Não,0,0,Sim,3,0,Não,-22.8272876740,-43.0637664795
Chatuba| Mesquita - RJ| Brasil,2016/09/06,10:00:00,Não Sabe,0,0,Não Sabe,0,0,Não Sabe,-22.8065814972,-43.4379882812
Lins de Vasconcelos| Rio de Janeiro - RJ| Brasil,2016/09/06,12:00:00,Não Sabe,0,0,Não Sabe,0,0,Não Sabe,-22.9128704071,-43.2845535278
Auto-Estrada Grajaú-Jacarepaguá - Jacarepagua| Rio de Janeiro - RJ| Brasil,2016/09/06,12:00:00,Não Sabe,0,0,Não Sabe,0,0,Não Sabe,-22.9255180359,-43.3154907227
Avenida Menezes Cortes - Freguesia (Jacarepaguá)| Rio de Janeiro - State of Rio de Janeiro| Brazil,2016/09/06,13:13:02,Não Sabe,0,0,Não Sabe,0,0,Não Sabe,-22.9210948944,-43.2850265503
Chapadao - Campo Grande| Rio de Janeiro - State of Rio de Janeiro| Brazil,2016/09/06,14:06:24,Não Sabe,0,0,Não Sabe,0,0,Não Sabe,-22.9322223663,-43.4766654968
Parada de Lucas| Rio de Janeiro - RJ| Brasil,2016/09/06,17:05:36,Sim,4,0,Não Sabe,0,0,Sim,-22.8184509277,-43.3030128479
Cantagalo - Rua Pompeu Loureiro - Copacabana| Rio de Janeiro - RJ| Brasil,2016/09/05,00:00:00,Não Sabe,0,0,Não Sabe,0,0,Não,Polícia,-22.9766731262,-43.1938476562
Guadalupe| Rio de Janeiro - RJ| Brasil,2016/09/06,08:00:00,Não,0,0,Não,0,0,Não,Polícia,-22.8401088715,-43.3780746460
Av. Brasil - Parada de Lucas| Rio de Janeiro - RJ| Brasil,2016/09/05,00:00:00,Não,0,0,Não,0,0,Não,Polícia,-22.8156375885,-43.3002738953
Av. Brasil - Parada de Lucas| Rio de Janeiro - RJ| Brasil,2016/09/06,00:00:00,Sim,1,0,Sim,4,0,Não,-22.8156375885,-43.3002738953
Auto-Estrada Grajaú-Jacarepaguá - Jacarepagua| Rio de Janeiro - RJ| Brasil,2016/09/06,00:00:00,Não,0,0,Não,0,0,Sim,-22.9255180359,-43.3154907227
Vila Juliani| 17 - Madureira| Rio de Janeiro - RJ| Brasil,2016/09/06,22:49:00,Não Sabe,0,0,Não Sabe,0,0,Não Sabe,-22.8798656464,-43.3338470459
